Crop,Season,State,Area,Annual_Rainfall,Avg_Temperature,humidity_pct,soil_N_kg_sq_foot,soil_P_kg_sq_foot,soil_K_kg_sq_foot
Turmeric,4,17,195580251.96800002,3374.4,19.025,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Arhar/Tur,1,24,4065421318.9760003,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Banana,4,24,10187825915.392,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Black pepper,4,24,403108444.48,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Cardamom,4,24,526032301.248,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Cashewnut,4,24,11416095731.136002,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Coconut ,4,24,39881902618.560005,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Coriander,4,24,2267094808.448,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Dry chillies,4,24,5277868186.432,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Garlic,4,24,46069536.512,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Ginger,1,24,71041808.64,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Gram,2,24,635824187.3280001,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Groundnut,1,24,66610844923.840004,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Moong(Green Gram),1,24,14714157877.696001,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Onion,4,24,3139725024.576,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Potato,4,24,538733715.52,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Sweet potato,4,24,152524610.368,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Tapioca,4,24,13683298178.688002,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Turmeric,4,24,2795387530.88,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Urad,1,24,23190629678.592003,1364.1,27.488,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Arhar/Tur,2,29,196979560.32000002,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Cardamom,4,29,309354784.896,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Coconut ,4,29,2678491463.9360003,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Dry chillies,4,29,5592604926.528,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Ginger,1,29,828175266.176,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Gram,2,29,4309654445.952001,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Groundnut,4,29,5254725779.0720005,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Masoor,2,29,6619051422.272,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Moong(Green Gram),1,29,78038350.4,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Moong(Green Gram),2,29,151878775.74400002,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Moong(Green Gram),3,29,1007932569.8560001,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Peas & beans (Pulses),2,29,1413409074.624,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Potato,4,29,38153218608.32,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Turmeric,4,29,1274877547.776,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Urad,1,29,5231798649.92,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Urad,2,29,916439331.4560001,1650.1,25.963,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Banana,1,21,32829926.720000003,1434.588,27.873,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Black pepper,1,21,1291669.2480000001,1434.588,27.873,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Dry chillies,1,21,107639.104,1434.588,27.873,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Dry chillies,2,21,430556.416,1434.588,27.873,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Dry chillies,3,21,430556.416,1434.588,27.873,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Groundnut,2,21,75024455.488,1434.588,27.873,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Onion,2,21,107639.104,1434.588,27.873,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Onion,3,21,215278.208,1434.588,27.873,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Tapioca,1,21,38427160.128000006,1434.588,27.873,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Banana,1,17,691258325.888,2454.7,19.284,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Dry chillies,2,17,201285124.48000002,2454.7,19.284,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Ginger,1,17,1037533323.4560001,2454.7,19.284,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Gram,2,17,57694559.744,2454.7,19.284,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Potato,2,17,1956125436.992,2454.7,19.284,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Sweet potato,2,17,532490647.48800004,2454.7,19.284,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Tapioca,1,17,429802942.272,2454.7,19.284,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Turmeric,2,17,205805966.84800002,2454.7,19.284,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Arhar/Tur,1,0,42586765662.976006,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Arhar/Tur,2,0,603424817.024,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Banana,4,0,5412739983.744,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Cashewnut,4,0,15617895794.880001,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Coconut ,4,0,11306734401.472,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Coriander,4,0,2731342264.0,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Dry chillies,1,0,17748181302.144,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Dry chillies,2,0,5281743194.176001,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Ginger,4,0,262531774.65600002,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Gram,2,0,64771292636.48,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Groundnut,1,0,119116661659.52,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Groundnut,2,0,24498875348.608,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Moong(Green Gram),1,0,26513664097.280003,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Moong(Green Gram),2,0,15886885915.776001,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Onion,1,0,2002194973.5040002,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Onion,2,0,1338922814.6560001,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Potato,4,0,392344534.08000004,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Sweet potato,4,0,107316186.68800001,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Tapioca,4,0,2123934800.128,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Urad,1,0,8828021114.560001,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Urad,2,0,44746436645.632,845.2,27.758,57.3,0.000899301462015197,0.0005564892311437015,1.5793517411423913e-05
Arhar/Tur,1,2,718598658.304,1774.9,24.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Banana,4,2,4655391248.0,1774.9,24.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Coconut ,4,2,2001549138.88,1774.9,24.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Dry chillies,4,2,1663347074.112,1774.9,24.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Gram,2,2,203976102.08,1774.9,24.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Masoor,2,2,2167528637.248,1774.9,24.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Moong(Green Gram),2,2,793730752.896,1774.9,24.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Onion,4,2,739480644.48,1774.9,24.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Peas & beans (Pulses),2,2,2060535367.8720002,1774.9,24.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Potato,4,2,8364850050.048,1774.9,24.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Sweet potato,4,2,873168411.648,1774.9,24.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Tapioca,4,2,287504046.78400004,1774.9,24.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Turmeric,4,2,1263790720.0640001,1774.9,24.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Urad,2,2,3991150337.216,1774.9,24.738,79.53834369157096,0.000774811383595738,0.0001681545089098664,0.0004385023657760052
Arhar/Tur,1,12,64120291335.48801,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Banana,4,12,4590377229.184,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Black pepper,4,12,1477454341.5040002,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Cardamom,4,12,2564716931.0080004,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Coconut ,4,12,43450784750.784004,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Coriander,4,12,645619345.792,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Dry chillies,4,12,14264441701.184,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Garlic,4,12,712032672.96,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Ginger,4,12,1880670425.088,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Gram,1,12,14431067034.176,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Gram,2,12,70052497635.136,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Groundnut,1,12,66520105159.16801,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Groundnut,2,12,15664934083.328001,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Moong(Green Gram),1,12,47439136471.296005,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Moong(Green Gram),2,12,973165139.264,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Onion,4,12,16284612405.056002,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Potato,4,12,6821520576.896001,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Sweet potato,4,12,324424259.45600003,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Tapioca,4,12,87725869.76,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Turmeric,4,12,804817580.608,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Urad,1,12,14431067034.176,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Urad,2,12,1182523196.5440001,1146.3,25.26,70.59496322537393,0.0004329281831602085,7.803855662115347e-05,0.000808256479290518
Banana,4,13,6366099527.872001,3429.7,24.89,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Black pepper,4,13,23326362588.736,3429.7,24.89,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Cardamom,4,13,4452168619.648001,3429.7,24.89,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Cashewnut,4,13,7584574185.152,3429.7,24.89,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Coconut ,4,13,93962802363.072,3429.7,24.89,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Garlic,4,13,23788241.984,3429.7,24.89,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Ginger,4,13,1192856550.528,3429.7,24.89,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Groundnut,1,13,302788799.55200005,3429.7,24.89,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Sweet potato,4,13,54357747.52,3429.7,24.89,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Tapioca,4,13,9378379853.312,3429.7,24.89,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Turmeric,4,13,421622370.36800003,3429.7,24.89,81.5,0.00021832215245203647,0.00020996087852834147,0.0003852682642649217
Arhar/Tur,4,24,3135204182.208,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Banana,4,24,11324279575.424,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Black pepper,4,24,398587602.11200005,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Cardamom,4,24,478025260.864,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Cashewnut,4,24,11191022364.672,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Coconut ,4,24,40322038914.816,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Coriander,4,24,1875611387.2,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Dry chillies,4,24,6610978489.472,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Garlic,4,24,56833446.912,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Ginger,4,24,72010560.576,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Gram,4,24,638622804.0320001,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Groundnut,4,24,54684109283.328,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Moong(Green Gram),4,24,14431282312.384,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Onion,4,24,3184718170.0480003,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Potato,4,24,558646949.76,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Sweet potato,4,24,121309270.208,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Tapioca,4,24,15029432813.312,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Turmeric,4,24,3286006566.912,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Urad,4,24,27018922051.456,927.9,27.152,89.1,0.0006744760965113977,0.00011984492623962853,0.00032980580476797
Arhar/Tur,2,29,220014328.576,1631.4,25.842,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Cardamom,4,29,309354784.896,1631.4,25.842,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Coconut ,4,29,2698297059.072,1631.4,25.842,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Dry chillies,4,29,5623712627.584001,1631.4,25.842,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Ginger,1,29,1056585444.8640001,1631.4,25.842,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Gram,2,29,3359631714.0480003,1631.4,25.842,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Groundnut,4,29,6177946374.08,1631.4,25.842,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
